datafile-50-300-30-10 :: 0.284152183 0.343888776292836
datafile-50-300-30-20 :: 0.189274264 0.343888776292836
datafile-50-300-30-30 :: 0.190590441 0.343888776292836
datafile-50-300-30-40 :: 0.190135006 0.343888776292836
datafile-50-300-30-50 :: 0.202263106 0.343888776292836
datafile-50-300-100-10 :: 0.191866633 0.14804458112798713
datafile-50-300-100-20 :: 0.190437747 0.16492304145032932
datafile-50-300-100-30 :: 0.191063576 0.1793825057044245
datafile-50-300-100-40 :: 0.189686458 0.14804458110403118
datafile-50-300-100-50 :: 0.189204538 0.2118229689784954
datafile-50-300-200-10 :: 0.190718773 0.16492304145032932
datafile-50-300-200-20 :: 0.307841729 0.16492304145032932
datafile-50-300-200-20 :: 0.307598643 0.16492304145032932
datafile-50-300-200-30 :: 0.191189908 0.18981253491730143
datafile-50-300-200-40 :: 0.189430093 0.14804458110403118
datafile-50-300-200-50 :: 0.193077406 0.29521677094300713
datafile-50-300-300-10 :: 0.196435193 0.17873704084465558
datafile-50-300-300-20 :: 0.196690409 0.17873704083944375
datafile-50-300-300-30 :: 0.190822175 0.16492304111639555
datafile-50-300-300-40 :: 0.190789442 0.16171155148843752
datafile-50-300-300-50 :: 0.190587715 0.16474981813334466
datafile-100-300-300-10 :: 0.189999493 0.1470550657613927
datafile-100-300-300-20 :: 0.190059874 0.16375939968425257
datafile-100-300-300-30 :: 0.227020642 0.1546433708412529
datafile-100-300-300-40 :: 0.213939797 0.13291850155462726
datafile-100-300-300-50 :: 0.19115216 0.15534715386074183
datafile-100-300-300-60 :: 0.198141937 0.1421704511943389
datafile-100-300-300-70 :: 0.19219469 0.1546433708412529
datafile-100-300-300-80 :: 0.190345611 0.13291850155462726
datafile-100-300-300-90 :: 0.190501181 0.15534715386074183
datafile-100-300-300-90 :: 0.189740916 0.15534715386074183
datafile-100-300-300-100 :: 0.192144962 0.17840993951384476
clustering-50-300-30-1 :: 0.188364476 0.343888776292836
clustering-50-300-30-2 :: 0.301219455 0.15696161119289087
clustering-50-300-30-3 :: 0.188844081 0.16492304140086134
clustering-50-300-30-4 :: 0.189988383 0.16492304140086134
clustering-50-300-30-5 :: 0.196830461 0.343888776292836
clustering-50-300-30-6 :: 0.298973266 0.16492304145032932
clustering-50-300-30-7 :: 0.190044837 0.343888776292836
clustering-50-300-30-8 :: 0.196824963 0.16025836264174842
clustering-50-300-30-9 :: 0.197208898 0.43196706711263744
clustering-50-300-30-10 :: 0.197902469 0.43196706711263744
