3	116
3	117
4	111
4	112
4	116
4	117
5	108
5	109
5	111
5	112
5	116
5	117
6	106
6	107
6	108
6	109
6	111
6	112
7	104
7	105
7	106
7	107
7	108
7	109
8	101
8	102
8	104
8	105
8	106
8	107
9	100
9	101
9	102
9	104
9	105
10	98
10	99
10	100
10	101
10	102
11	96
11	97
11	98
11	99
11	100
11	101
12	95
12	96
12	97
12	98
12	99
13	94
13	95
13	96
13	97
14	92
14	93
14	94
14	95
14	96
15	91
15	92
15	93
15	94
15	95
16	90
16	91
16	92
16	93
16	129
16	130
17	89
17	90
17	91
17	92
17	129
17	130
17	134
17	135
18	88
18	89
18	90
18	91
18	129
18	130
18	134
18	135
18	137
18	138
19	87
19	88
19	89
19	90
19	118
19	119
19	122
19	125
19	126
19	129
19	134
19	135
19	137
19	138
19	139
20	86
20	87
20	88
20	89
20	115
20	116
20	118
20	119
20	122
20	125
20	126
20	129
20	132
20	133
20	136
20	137
20	138
20	139
21	85
21	86
21	87
21	88
21	112
21	115
21	116
21	118
21	119
21	122
21	125
21	126
21	129
21	132
21	133
21	136
21	138
21	139
22	85
22	86
22	87
22	112
22	113
22	115
22	116
22	119
22	122
22	125
22	126
22	128
22	129
22	132
22	133
22	136
23	84
23	85
23	86
23	109
23	112
23	113
23	115
23	116
23	119
23	122
23	125
23	126
23	128
23	129
24	83
24	84
24	85
24	86
24	109
24	112
24	113
24	116
24	124
24	125
24	126
24	127
24	128
24	129
25	83
25	84
25	85
25	106
25	107
25	109
25	112
25	122
25	123
25	124
25	125
25	126
25	127
26	82
26	83
26	84
26	106
26	107
26	121
26	122
26	123
26	124
26	125
27	81
27	82
27	83
27	84
27	103
27	104
27	106
27	107
27	119
27	120
27	121
27	122
27	123
28	81
28	82
28	83
28	103
28	104
28	107
28	117
28	118
28	119
28	120
28	121
28	122
29	80
29	81
29	82
29	103
29	104
29	116
29	117
29	118
29	119
29	120
30	80
30	81
30	82
30	101
30	104
30	115
30	116
30	117
30	118
31	79
31	80
31	81
31	101
31	114
31	115
31	116
31	117
32	79
32	80
32	81
32	98
32	99
32	112
32	113
32	114
32	115
32	116
33	78
33	79
33	80
33	98
33	99
33	111
33	112
33	113
33	114
33	115
33	154
33	155
34	78
34	79
34	80
34	98
34	99
34	110
34	111
34	112
34	113
34	154
34	155
34	158
34	159
35	78
35	79
35	96
35	97
35	109
35	110
35	111
35	112
35	144
35	154
35	155
35	158
35	159
35	161
35	162
36	77
36	78
36	79
36	96
36	97
36	109
36	110
36	111
36	140
36	141
36	144
36	148
36	151
36	158
36	159
36	161
36	162
36	163
36	164
37	77
37	78
37	79
37	96
37	97
37	108
37	109
37	110
37	137
37	138
37	140
37	141
37	144
37	148
37	151
37	161
37	162
37	163
37	164
37	165
37	166
38	77
38	78
38	94
38	95
38	107
38	108
38	109
38	110
38	134
38	135
38	137
38	138
38	140
38	141
38	144
38	148
38	151
38	154
38	158
38	163
38	164
38	165
38	166
38	167
39	76
39	77
39	78
39	94
39	95
39	106
39	107
39	108
39	109
39	131
39	134
39	135
39	138
39	141
39	148
39	151
39	154
39	157
39	158
39	161
39	165
39	166
39	167
39	168
39	169
40	76
40	77
40	78
40	94
40	95
40	105
40	106
40	107
40	108
40	131
40	132
40	134
40	135
40	138
40	141
40	151
40	154
40	157
40	158
40	160
40	161
40	166
40	167
40	168
40	169
41	76
41	77
41	93
41	94
41	105
41	106
41	107
41	128
41	131
41	132
41	135
41	157
41	160
41	161
41	166
41	167
41	168
41	169
42	75
42	76
42	77
42	93
42	94
42	104
42	105
42	106
42	128
42	131
42	132
42	156
42	157
42	159
42	160
42	161
42	166
42	167
43	75
43	76
43	77
43	93
43	94
43	104
43	105
43	106
43	125
43	128
43	153
43	154
43	156
43	157
43	159
43	160
44	75
44	76
44	92
44	93
44	103
44	104
44	105
44	125
44	126
44	150
44	151
44	153
44	154
44	156
44	157
45	75
45	76
45	92
45	93
45	102
45	103
45	104
45	105
45	125
45	126
45	148
45	149
45	150
45	151
45	153
45	154
46	75
46	76
46	92
46	93
46	102
46	103
46	104
46	123
46	126
46	146
46	147
46	148
46	149
46	150
46	151
47	75
47	76
47	92
47	93
47	101
47	102
47	103
47	123
47	144
47	145
47	146
47	147
47	148
47	149
48	74
48	75
48	76
48	91
48	92
48	101
48	102
48	103
48	123
48	143
48	144
48	145
48	146
48	147
49	74
49	75
49	76
49	91
49	92
49	101
49	102
49	120
49	121
49	141
49	142
49	143
49	144
49	145
50	74
50	75
50	91
50	92
50	100
50	101
50	102
50	120
50	121
50	140
50	141
50	142
50	143
50	144
51	74
51	75
51	91
51	92
51	100
51	101
51	102
51	118
51	119
51	138
51	139
51	140
51	141
51	142
52	74
52	75
