16	130
16	131
17	130
17	131
18	130
18	131
19	130
19	131
19	140
19	141
19	193
19	194
20	114
20	115
20	130
20	131
20	140
20	141
20	186
20	187
20	193
20	194
21	112
21	113
21	114
21	115
21	129
21	130
21	131
21	140
21	141
21	184
21	185
21	186
21	187
21	193
21	194
22	110
22	111
22	112
22	113
22	114
22	115
22	129
22	130
22	131
22	182
22	183
22	184
22	185
22	186
22	187
22	190
23	110
23	111
23	112
23	113
23	129
23	130
23	131
23	180
23	181
23	182
23	183
23	185
23	186
23	190
23	191
24	109
24	110
24	111
24	129
24	130
24	131
24	179
24	180
24	181
24	186
24	190
24	191
24	192
25	108
25	109
25	110
25	111
25	130
25	131
25	132
25	177
25	178
25	179
25	180
25	190
25	191
25	192
26	107
26	108
26	109
26	110
26	130
26	131
26	132
26	176
26	177
26	178
26	179
26	191
26	192
27	107
27	108
27	109
27	131
27	132
27	133
27	175
27	176
27	177
27	178
27	190
27	191
27	192
28	106
28	107
28	108
28	131
28	132
28	133
28	134
28	174
28	175
28	176
28	177
28	189
28	190
28	191
28	192
29	106
29	107
29	108
29	126
29	127
29	132
29	133
29	134
29	135
29	174
29	175
29	176
29	189
29	190
29	191
30	80
30	81
30	105
30	106
30	107
30	126
30	127
30	133
30	134
30	135
30	136
30	137
30	173
30	174
30	175
30	189
30	190
31	80
31	81
31	82
31	105
31	106
31	107
31	126
31	127
31	134
31	135
31	136
31	137
31	138
31	172
31	173
31	174
31	175
31	189
31	190
32	80
32	81
32	82
32	83
32	105
32	106
32	126
32	127
32	128
32	136
32	137
32	138
32	172
32	173
32	174
32	189
32	190
33	81
33	82
33	83
33	84
33	104
33	105
33	106
33	123
33	126
33	127
33	128
33	129
33	137
33	138
33	171
33	172
33	173
33	189
33	190
33	199
33	200
34	82
34	83
34	84
34	104
34	105
34	106
34	122
34	123
34	128
34	129
34	130
34	131
34	137
34	138
34	171
34	172
34	173
34	188
34	189
34	190
34	194
34	195
34	199
34	200
34	203
34	204
35	66
35	67
35	83
35	84
35	93
35	94
35	104
35	105
35	121
35	122
35	123
35	129
35	130
35	131
35	132
35	137
35	171
35	172
35	187
35	188
35	189
35	193
35	194
35	195
35	199
35	200
35	203
35	204
36	64
36	65
36	66
36	67
36	82
36	83
36	84
36	93
36	94
36	104
36	105
36	121
36	122
36	123
36	131
36	132
36	170
36	171
36	172
36	187
36	188
36	192
36	193
36	194
36	195
36	203
36	204
37	63
37	64
37	65
37	66
37	67
37	82
37	83
37	84
37	93
37	94
37	103
37	104
37	105
37	121
37	122
37	123
37	131
37	132
37	133
37	170
37	171
37	172
37	187
37	188
37	192
37	193
38	62
38	63
38	64
38	65
38	82
38	83
38	93
38	103
38	104
38	105
38	122
38	123
38	124
38	132
38	133
38	170
38	171
38	192
38	193
38	194
39	61
39	62
39	63
39	64
39	82
39	83
39	103
39	104
39	123
39	124
39	125
39	132
39	133
39	170
39	171
39	192
39	193
39	194
40	60
40	61
40	62
40	63
40	82
40	83
40	84
40	103
40	104
40	124
40	125
40	169
40	170
40	171
40	191
40	192
40	193
40	194
41	59
41	60
41	61
41	62
41	82
41	83
41	84
41	104
41	124
41	125
41	169
41	170
41	171
41	191
41	192
41	193
41	194
42	59
42	60
42	61
42	83
42	84
42	169
42	170
42	191
42	192
43	58
43	59
43	60
43	82
43	83
43	84
43	169
43	170
44	58
44	59
44	60
44	81
44	82
44	83
44	84
44	169
44	170
45	57
45	58
45	59
45	81
45	82
45	83
45	84
45	85
45	169
45	170
46	57
46	58
46	59
46	81
46	82
46	84
46	85
46	86
46	169
46	170
47	57
47	58
47	74
47	84
47	85
47	86
47	169
47	170
47	171
48	56
48	57
48	58
48	74
48	84
48	85
48	86
48	115
48	169
48	170
48	171
49	56
49	57
49	58
49	74
49	80
49	81
49	84
49	85
49	86
49	115
49	170
49	171
50	56
50	57
50	78
50	79
50	80
50	81
50	84
50	85
50	107
50	115
50	170
50	171
51	56
51	57
51	76
51	77
51	78
51	79
51	80
51	81
51	107
51	108
51	170
51	171
51	172
52	55
52	56
52	57
52	76
52	77
52	78
52	79
52	87
52	88
52	107
52	108
52	170
52	171
52	172
53	55
53	56
53	57
53	76
53	77
53	87
53	88
53	107
53	108
53	109
53	171
53	172
53	173
