10	109
10	110
11	105
11	106
11	109
11	110
12	102
12	103
12	105
12	106
12	109
12	110
13	101
13	102
13	103
13	105
13	106
14	101
14	102
14	103
14	124
14	125
15	101
15	102
15	124
15	125
16	101
16	102
16	105
16	106
16	124
16	125
17	101
17	102
17	105
17	106
17	124
17	125
17	126
18	105
18	106
18	125
18	126
18	127
19	125
19	126
19	127
20	126
20	127
20	128
21	126
21	127
21	128
21	130
22	127
22	128
22	130
22	131
23	130
23	131
25	91
25	92
26	90
26	91
26	92
27	90
27	91
27	92
27	112
27	113
28	89
28	90
28	91
28	111
28	112
28	113
29	89
29	90
29	91
29	111
29	112
29	113
30	89
30	90
30	110
30	111
30	112
31	89
31	90
31	109
31	110
31	111
31	112
32	89
32	90
32	108
32	109
32	110
32	111
33	89
33	90
33	108
33	109
33	110
33	135
34	89
34	90
34	108
34	109
34	135
35	89
35	90
35	108
35	109
35	134
35	135
36	89
36	90
36	108
36	109
36	134
36	135
37	89
37	90
37	108
37	109
37	110
37	133
37	134
37	135
38	89
38	90
38	108
38	109
38	110
38	133
38	134
38	135
39	109
39	110
39	111
39	133
39	134
40	109
40	110
40	111
40	133
40	134
40	135
41	110
41	111
41	112
41	133
41	134
41	135
42	110
42	111
42	112
42	134
42	135
43	111
43	112
43	134
44	134
48	96
48	97
49	96
49	97
50	96
50	97
51	96
51	97
52	96
52	97
52	98
52	121
52	122
53	96
53	97
53	98
53	99
53	100
53	120
53	121
53	122
54	97
54	98
54	99
54	100
54	101
54	119
54	120
54	121
54	122
55	99
55	100
55	101
55	102
55	103
55	118
55	119
55	120
55	121
56	100
56	101
56	102
56	103
56	118
56	119
56	120
57	102
57	103
57	118
57	119
58	118
58	119
90	109
90	110
91	105
91	106
91	109
91	110
92	102
92	103
92	105
92	106
92	109
92	110
93	101
93	102
93	103
93	105
93	106
94	101
94	102
94	103
94	124
94	125
95	101
95	102
95	124
95	125
96	101
96	102
96	105
96	106
96	124
96	125
97	101
97	102
97	105
97	106
97	124
97	125
97	126
98	105
98	106
98	125
98	126
98	127
99	125
99	126
99	127
100	126
100	127
100	128
101	126
101	127
101	128
101	130
102	127
102	128
102	130
102	131
103	130
103	131
105	91
105	92
106	90
106	91
106	92
107	90
107	91
107	92
107	112
107	113
108	89
108	90
108	91
108	111
108	112
108	113
109	89
109	90
109	91
109	111
109	112
109	113
110	89
110	90
110	110
110	111
110	112
111	89
111	90
111	109
111	110
111	111
111	112
112	89
112	90
112	108
112	109
112	110
112	111
113	89
113	90
113	108
113	109
113	110
113	135
114	89
114	90
114	108
114	109
114	135
115	89
115	90
115	108
115	109
115	134
115	135
116	89
116	90
116	108
116	109
116	134
116	135
117	89
117	90
117	108
117	109
117	110
117	133
117	134
117	135
118	89
118	90
118	108
118	109
118	110
118	133
118	134
118	135
119	109
119	110
119	111
119	133
119	134
120	109
120	110
120	111
120	133
120	134
120	135
121	110
121	111
121	112
121	133
121	134
121	135
122	110
122	111
122	112
122	134
122	135
123	111
123	112
123	134
124	134
128	96
128	97
129	96
129	97
130	96
130	97
131	96
131	97
132	96
132	97
132	98
132	121
132	122
133	96
133	97
133	98
133	99
133	100
133	120
133	121
133	122
134	97
134	98
134	99
134	100
134	101
134	119
134	120
134	121
134	122
135	99
135	100
135	101
135	102
135	103
135	118
135	119
135	120
135	121
136	100
136	101
136	102
136	103
136	118
136	119
136	120
137	102
137	103
137	118
137	119
138	118
138	119
167	109
167	110
168	105
168	106
168	109
168	110
169	102
169	103
169	105
169	106
169	109
169	110
170	101
170	102
170	103
170	105
170	106
171	101
171	102
171	103
171	124
171	125
172	101
172	102
172	124
172	125
173	101
173	102
173	105
173	106
173	124
173	125
174	101
174	102
174	105
174	106
174	124
174	125
174	126
175	105
175	106
175	125
175	126
175	127
176	125
176	126
176	127
177	126
177	127
177	128
178	126
178	127
178	128
178	130
179	127
179	128
179	130
179	131
180	130
180	131
182	91
182	92
183	90
183	91
183	92
184	90
184	91
184	92
184	112
184	113
185	89
185	90
185	91
185	111
185	112
185	113
186	89
186	90
186	91
186	111
186	112
186	113
187	89
187	90
187	110
187	111
187	112
188	89
188	90
188	109
188	110
188	111
188	112
189	89
189	90
189	108
189	109
189	110
189	111
190	89
190	90
190	108
190	109
190	110
190	135
191	89
191	90
191	108
191	109
191	135
192	89
192	90
192	108
192	109
192	134
192	135
193	89
193	90
193	108
193	109
193	134
193	135
194	89
194	90
194	108
194	109
194	110
194	133
194	134
194	135
195	89
195	90
195	108
195	109
195	110
195	133
195	134
195	135
196	109
196	110
196	111
196	133
196	134
197	109
197	110
197	111
197	133
197	134
197	135
198	110
198	111
198	112
198	133
198	134
198	135
199	110
199	111
199	112
199	134
199	135
200	111
200	112
200	134
201	134
205	96
205	97
206	96
206	97
207	96
207	97
208	96
208	97
209	96
209	97
209	98
209	121
209	122
210	96
210	97
210	98
210	99
210	100
210	120
210	121
210	122
211	97
211	98
211	99
211	100
211	101
211	119
211	120
211	121
211	122
212	99
212	100
212	101
212	102
212	103
212	118
212	119
212	120
212	121
213	100
213	101
213	102
213	103
213	118
213	119
213	120
214	102
214	103
214	118
214	119
215	118
215	119
