3	36
3	37
4	33
4	34
4	36
4	37
5	33
5	34
5	36
5	37
5	41
6	33
6	34
6	35
6	41
7	32
7	33
7	34
7	35
7	41
7	69
7	82
7	83
7	112
7	113
7	116
7	117
7	122
7	123
7	129
7	130
8	30
8	31
8	32
8	33
8	34
8	35
8	69
8	82
8	83
8	112
8	113
8	116
8	117
8	122
8	123
8	129
8	130
9	29
9	30
9	31
9	32
9	33
9	69
9	82
9	83
9	112
9	113
9	116
9	117
9	122
9	123
9	129
9	130
10	28
10	29
10	30
10	31
10	49
10	50
10	112
10	113
10	124
10	125
11	27
11	28
11	29
11	30
11	49
11	50
11	112
11	113
11	124
11	125
11	147
11	148
12	26
12	27
12	28
12	29
12	49
12	50
12	112
12	113
12	124
12	125
12	147
12	148
12	149
12	150
13	25
13	26
13	27
13	28
13	147
13	148
13	149
13	150
13	151
14	25
14	26
14	27
14	149
14	150
14	151
14	152
15	25
15	26
15	150
15	151
15	152
16	24
16	25
16	26
16	151
16	152
16	153
17	24
17	25
17	26
17	151
17	152
17	153
18	24
18	25
18	152
18	153
19	24
19	25
19	152
19	153
19	154
20	24
20	25
20	152
20	153
20	154
21	24
21	25
21	36
21	37
21	44
21	45
21	153
21	154
22	24
22	25
22	35
22	36
22	37
22	44
22	45
22	152
22	153
22	154
23	24
23	25
23	35
23	36
23	37
23	44
23	45
23	152
23	153
23	154
24	24
24	25
24	35
24	36
24	44
24	45
24	46
24	152
24	153
25	24
25	25
25	35
25	36
25	44
25	45
25	46
25	47
25	152
25	153
26	24
26	25
26	35
26	36
26	45
26	46
26	47
26	152
26	153
27	24
27	25
27	35
27	36
27	45
27	46
27	47
27	69
27	70
27	152
27	153
28	24
28	25
28	35
28	36
28	37
28	45
28	46
28	67
28	68
28	69
28	70
28	152
28	153
29	24
29	25
29	35
29	36
29	37
29	41
29	42
29	65
29	66
29	67
29	68
29	69
29	70
29	152
29	153
30	24
30	25
30	36
30	37
30	41
30	42
30	43
30	44
30	64
30	65
30	66
30	67
30	68
30	152
30	153
31	24
31	25
31	41
31	42
31	43
31	44
31	63
31	64
31	65
31	66
31	152
31	153
32	24
32	25
32	40
32	41
32	44
32	62
32	63
32	64
32	65
32	152
32	153
33	24
33	25
33	40
33	41
33	61
33	62
33	63
33	64
33	152
33	153
34	24
34	25
34	40
34	41
34	60
34	61
34	62
34	63
34	101
34	102
34	152
