126.0 42.0
126.0 45.0
125.0 48.0
124.0 51.0
123.0 54.0
121.0 57.0
119.0 59.0
117.0 61.0
114.0 63.0
112.0 65.0
109.0 66.0
106.0 67.0
103.0 67.0
99.0 67.0
96.0 67.0
93.0 66.0
90.0 65.0
88.0 63.0
85.0 61.0
83.0 59.0
81.0 57.0
79.0 54.0
78.0 51.0
77.0 48.0
76.0 45.0
76.0 42.0
76.0 39.0
77.0 36.0
78.0 33.0
79.0 30.0
81.0 27.0
83.0 25.0
85.0 23.0
88.0 21.0
90.0 19.0
93.0 18.0
96.0 17.0
99.0 17.0
103.0 17.0
106.0 17.0
109.0 18.0
112.0 19.0
114.0 21.0
117.0 23.0
119.0 25.0
121.0 27.0
123.0 30.0
124.0 33.0
125.0 36.0
126.0 39.0
85.0 189.0
43.0 290.0
204.0 124.0
29.0 114.0
113.0 245.0
115.0 147.0
30.0 210.0
137.0 202.0
166.0 63.0
10.0 273.0
58.0 46.0
168.0 104.0
83.0 191.0
9.0 62.0
153.0 277.0
43.0 185.0
104.0 252.0
245.0 289.0
4.0 39.0
142.0 217.0
52.0 231.0
9.0 205.0
69.0 207.0
8.0 253.0
185.0 238.0
79.0 151.0
163.0 170.0
164.0 248.0
68.0 42.0
113.0 227.0
