126.0 42.0
126.0 45.0
125.0 48.0
124.0 51.0
123.0 54.0
121.0 57.0
119.0 59.0
117.0 61.0
114.0 63.0
112.0 65.0
109.0 66.0
106.0 67.0
103.0 67.0
99.0 67.0
96.0 67.0
93.0 66.0
90.0 65.0
88.0 63.0
85.0 61.0
83.0 59.0
81.0 57.0
79.0 54.0
78.0 51.0
77.0 48.0
76.0 45.0
76.0 42.0
76.0 39.0
77.0 36.0
78.0 33.0
79.0 30.0
81.0 27.0
83.0 25.0
85.0 23.0
88.0 21.0
90.0 19.0
93.0 18.0
96.0 17.0
99.0 17.0
103.0 17.0
106.0 17.0
109.0 18.0
112.0 19.0
114.0 21.0
117.0 23.0
119.0 25.0
121.0 27.0
123.0 30.0
124.0 33.0
125.0 36.0
126.0 39.0
122.0 198.0
67.0 223.0
65.0 294.0
256.0 122.0
180.0 227.0
184.0 156.0
297.0 208.0
244.0 100.0
31.0 252.0
235.0 35.0
24.0 16.0
25.0 220.0
235.0 126.0
247.0 10.0
276.0 93.0
145.0 84.0
214.0 237.0
200.0 113.0
175.0 281.0
288.0 152.0
291.0 298.0
166.0 284.0
16.0 78.0
207.0 33.0
43.0 8.0
94.0 159.0
90.0 107.0
84.0 263.0
141.0 257.0
17.0 174.0
