126.0 42.0
126.0 45.0
125.0 48.0
124.0 51.0
123.0 54.0
121.0 57.0
119.0 59.0
117.0 61.0
114.0 63.0
112.0 65.0
109.0 66.0
106.0 67.0
103.0 67.0
99.0 67.0
96.0 67.0
93.0 66.0
90.0 65.0
88.0 63.0
85.0 61.0
83.0 59.0
81.0 57.0
79.0 54.0
78.0 51.0
77.0 48.0
76.0 45.0
76.0 42.0
76.0 39.0
77.0 36.0
78.0 33.0
79.0 30.0
81.0 27.0
83.0 25.0
85.0 23.0
88.0 21.0
90.0 19.0
93.0 18.0
96.0 17.0
99.0 17.0
103.0 17.0
106.0 17.0
109.0 18.0
112.0 19.0
114.0 21.0
117.0 23.0
119.0 25.0
121.0 27.0
123.0 30.0
124.0 33.0
125.0 36.0
126.0 39.0
127.0 148.0
189.0 123.0
61.0 26.0
245.0 31.0
164.0 243.0
193.0 227.0
154.0 87.0
263.0 14.0
298.0 110.0
107.0 116.0
234.0 110.0
285.0 39.0
45.0 129.0
175.0 165.0
290.0 114.0
300.0 222.0
160.0 114.0
76.0 138.0
198.0 156.0
293.0 227.0
214.0 206.0
50.0 232.0
81.0 260.0
8.0 46.0
231.0 15.0
86.0 34.0
148.0 133.0
5.0 40.0
112.0 283.0
190.0 231.0
7.0 153.0
149.0 65.0
241.0 229.0
57.0 200.0
133.0 207.0
22.0 155.0
223.0 234.0
36.0 136.0
280.0 57.0
161.0 109.0
209.0 64.0
243.0 51.0
228.0 80.0
116.0 86.0
268.0 145.0
70.0 95.0
240.0 220.0
35.0 136.0
291.0 25.0
257.0 289.0
9.0 203.0
174.0 166.0
180.0 88.0
293.0 199.0
262.0 292.0
182.0 173.0
37.0 129.0
23.0 173.0
153.0 296.0
45.0 248.0
210.0 131.0
211.0 74.0
290.0 104.0
19.0 81.0
37.0 243.0
17.0 297.0
199.0 229.0
32.0 161.0
183.0 116.0
164.0 146.0
140.0 68.0
79.0 110.0
85.0 197.0
236.0 250.0
44.0 133.0
259.0 144.0
296.0 9.0
199.0 224.0
2.0 230.0
159.0 257.0
176.0 83.0
238.0 117.0
235.0 102.0
280.0 23.0
17.0 228.0
163.0 266.0
126.0 183.0
271.0 173.0
3.0 242.0
39.0 221.0
245.0 275.0
132.0 252.0
208.0 34.0
258.0 9.0
177.0 12.0
146.0 173.0
6.0 120.0
25.0 169.0
108.0 241.0
178.0 64.0
