126.0 42.0
126.0 45.0
125.0 48.0
124.0 51.0
123.0 54.0
121.0 57.0
119.0 59.0
117.0 61.0
114.0 63.0
112.0 65.0
109.0 66.0
106.0 67.0
103.0 67.0
99.0 67.0
96.0 67.0
93.0 66.0
90.0 65.0
88.0 63.0
85.0 61.0
83.0 59.0
81.0 57.0
79.0 54.0
78.0 51.0
77.0 48.0
76.0 45.0
76.0 42.0
76.0 39.0
77.0 36.0
78.0 33.0
79.0 30.0
81.0 27.0
83.0 25.0
85.0 23.0
88.0 21.0
90.0 19.0
93.0 18.0
96.0 17.0
99.0 17.0
103.0 17.0
106.0 17.0
109.0 18.0
112.0 19.0
114.0 21.0
117.0 23.0
119.0 25.0
121.0 27.0
123.0 30.0
124.0 33.0
125.0 36.0
126.0 39.0
93.0 115.0
34.0 36.0
27.0 240.0
105.0 66.0
82.0 168.0
66.0 300.0
1.0 19.0
234.0 183.0
105.0 241.0
96.0 74.0
115.0 143.0
245.0 25.0
159.0 197.0
202.0 228.0
118.0 268.0
105.0 289.0
229.0 268.0
297.0 24.0
141.0 271.0
122.0 120.0
39.0 104.0
52.0 95.0
298.0 103.0
82.0 34.0
65.0 96.0
130.0 252.0
158.0 169.0
45.0 40.0
117.0 181.0
81.0 279.0
285.0 24.0
124.0 300.0
77.0 44.0
148.0 39.0
206.0 130.0
242.0 211.0
24.0 142.0
171.0 96.0
156.0 69.0
82.0 47.0
96.0 115.0
6.0 221.0
297.0 259.0
165.0 94.0
135.0 238.0
128.0 203.0
298.0 2.0
130.0 30.0
293.0 205.0
163.0 245.0
227.0 277.0
43.0 138.0
214.0 51.0
21.0 202.0
33.0 157.0
116.0 82.0
210.0 111.0
191.0 168.0
36.0 25.0
28.0 266.0
276.0 101.0
293.0 269.0
61.0 190.0
265.0 230.0
297.0 222.0
263.0 278.0
231.0 239.0
170.0 109.0
100.0 112.0
17.0 52.0
94.0 295.0
9.0 278.0
138.0 46.0
206.0 17.0
221.0 300.0
94.0 255.0
228.0 277.0
142.0 165.0
129.0 158.0
230.0 223.0
233.0 49.0
174.0 146.0
4.0 2.0
211.0 58.0
231.0 201.0
90.0 178.0
270.0 24.0
252.0 167.0
46.0 250.0
217.0 198.0
179.0 279.0
16.0 32.0
88.0 274.0
12.0 91.0
10.0 51.0
59.0 47.0
224.0 297.0
162.0 286.0
6.0 183.0
295.0 3.0
27.0 275.0
224.0 261.0
79.0 106.0
269.0 294.0
153.0 107.0
108.0 261.0
270.0 146.0
167.0 174.0
246.0 47.0
79.0 123.0
208.0 21.0
194.0 93.0
40.0 192.0
297.0 285.0
209.0 152.0
217.0 159.0
252.0 199.0
291.0 212.0
108.0 67.0
169.0 18.0
69.0 25.0
244.0 100.0
154.0 169.0
41.0 12.0
17.0 266.0
97.0 46.0
136.0 12.0
119.0 190.0
165.0 188.0
110.0 249.0
62.0 197.0
288.0 49.0
283.0 165.0
243.0 257.0
259.0 178.0
160.0 262.0
172.0 56.0
40.0 249.0
214.0 78.0
181.0 111.0
21.0 180.0
133.0 200.0
292.0 30.0
108.0 7.0
222.0 110.0
229.0 6.0
132.0 292.0
33.0 190.0
162.0 229.0
190.0 106.0
219.0 149.0
183.0 21.0
281.0 299.0
263.0 107.0
232.0 191.0
234.0 114.0
137.0 109.0
289.0 259.0
246.0 241.0
20.0 279.0
216.0 123.0
274.0 135.0
195.0 159.0
242.0 116.0
238.0 68.0
66.0 68.0
17.0 270.0
243.0 173.0
61.0 124.0
78.0 224.0
50.0 217.0
50.0 172.0
125.0 87.0
13.0 71.0
186.0 255.0
215.0 213.0
176.0 8.0
40.0 138.0
61.0 253.0
26.0 251.0
80.0 213.0
19.0 274.0
174.0 216.0
269.0 75.0
279.0 6.0
99.0 271.0
219.0 85.0
131.0 228.0
96.0 157.0
268.0 151.0
86.0 74.0
33.0 36.0
207.0 203.0
262.0 85.0
178.0 162.0
292.0 137.0
186.0 241.0
140.0 195.0
299.0 265.0
9.0 215.0
