126.0 42.0
126.0 45.0
125.0 48.0
124.0 51.0
123.0 54.0
121.0 57.0
119.0 59.0
117.0 61.0
114.0 63.0
112.0 65.0
109.0 66.0
106.0 67.0
103.0 67.0
99.0 67.0
96.0 67.0
93.0 66.0
90.0 65.0
88.0 63.0
85.0 61.0
83.0 59.0
81.0 57.0
79.0 54.0
78.0 51.0
77.0 48.0
76.0 45.0
76.0 42.0
76.0 39.0
77.0 36.0
78.0 33.0
79.0 30.0
81.0 27.0
83.0 25.0
85.0 23.0
88.0 21.0
90.0 19.0
93.0 18.0
96.0 17.0
99.0 17.0
103.0 17.0
106.0 17.0
109.0 18.0
112.0 19.0
114.0 21.0
117.0 23.0
119.0 25.0
121.0 27.0
123.0 30.0
124.0 33.0
125.0 36.0
126.0 39.0
300.0 287.0
223.0 292.0
22.0 190.0
77.0 219.0
299.0 281.0
141.0 51.0
131.0 198.0
117.0 162.0
295.0 98.0
299.0 207.0
184.0 130.0
190.0 98.0
249.0 230.0
128.0 16.0
86.0 150.0
214.0 69.0
282.0 63.0
78.0 190.0
234.0 127.0
223.0 190.0
3.0 31.0
277.0 180.0
216.0 64.0
297.0 289.0
175.0 65.0
49.0 196.0
193.0 119.0
216.0 213.0
43.0 220.0
229.0 33.0
