126.0 42.0
126.0 45.0
125.0 48.0
124.0 51.0
123.0 54.0
121.0 57.0
119.0 59.0
117.0 61.0
114.0 63.0
112.0 65.0
109.0 66.0
106.0 67.0
103.0 67.0
99.0 67.0
96.0 67.0
93.0 66.0
90.0 65.0
88.0 63.0
85.0 61.0
83.0 59.0
81.0 57.0
79.0 54.0
78.0 51.0
77.0 48.0
76.0 45.0
76.0 42.0
76.0 39.0
77.0 36.0
78.0 33.0
79.0 30.0
81.0 27.0
83.0 25.0
85.0 23.0
88.0 21.0
90.0 19.0
93.0 18.0
96.0 17.0
99.0 17.0
103.0 17.0
106.0 17.0
109.0 18.0
112.0 19.0
114.0 21.0
117.0 23.0
119.0 25.0
121.0 27.0
123.0 30.0
124.0 33.0
125.0 36.0
126.0 39.0
20.0 6.0
173.0 234.0
22.0 46.0
293.0 224.0
93.0 235.0
193.0 257.0
118.0 189.0
52.0 10.0
21.0 24.0
296.0 70.0
37.0 199.0
238.0 27.0
296.0 174.0
254.0 153.0
227.0 191.0
189.0 168.0
28.0 14.0
90.0 116.0
144.0 217.0
61.0 144.0
284.0 243.0
60.0 81.0
295.0 205.0
89.0 268.0
100.0 159.0
248.0 96.0
85.0 29.0
79.0 116.0
117.0 175.0
240.0 234.0
289.0 272.0
200.0 250.0
136.0 125.0
19.0 170.0
281.0 226.0
261.0 53.0
287.0 287.0
209.0 252.0
89.0 113.0
289.0 81.0
298.0 215.0
105.0 228.0
32.0 250.0
276.0 147.0
212.0 167.0
204.0 73.0
288.0 142.0
225.0 29.0
188.0 148.0
6.0 37.0
75.0 127.0
117.0 290.0
245.0 219.0
252.0 18.0
237.0 68.0
32.0 54.0
123.0 90.0
219.0 50.0
183.0 154.0
192.0 160.0
155.0 84.0
31.0 38.0
231.0 53.0
31.0 196.0
206.0 80.0
275.0 184.0
47.0 295.0
32.0 5.0
262.0 270.0
255.0 121.0
233.0 33.0
238.0 64.0
286.0 16.0
259.0 41.0
29.0 247.0
200.0 74.0
194.0 174.0
297.0 118.0
184.0 210.0
131.0 1.0
24.0 8.0
63.0 4.0
92.0 193.0
103.0 96.0
240.0 95.0
200.0 154.0
37.0 122.0
233.0 135.0
13.0 59.0
157.0 154.0
71.0 178.0
29.0 300.0
197.0 116.0
76.0 160.0
248.0 254.0
259.0 147.0
262.0 203.0
55.0 280.0
199.0 106.0
231.0 104.0
