126.0 42.0
126.0 45.0
125.0 48.0
124.0 51.0
123.0 54.0
121.0 57.0
119.0 59.0
117.0 61.0
114.0 63.0
112.0 65.0
109.0 66.0
106.0 67.0
103.0 67.0
99.0 67.0
96.0 67.0
93.0 66.0
90.0 65.0
88.0 63.0
85.0 61.0
83.0 59.0
81.0 57.0
79.0 54.0
78.0 51.0
77.0 48.0
76.0 45.0
76.0 42.0
76.0 39.0
77.0 36.0
78.0 33.0
79.0 30.0
81.0 27.0
83.0 25.0
85.0 23.0
88.0 21.0
90.0 19.0
93.0 18.0
96.0 17.0
99.0 17.0
103.0 17.0
106.0 17.0
109.0 18.0
112.0 19.0
114.0 21.0
117.0 23.0
119.0 25.0
121.0 27.0
123.0 30.0
124.0 33.0
125.0 36.0
126.0 39.0
179.0 68.0
109.0 102.0
213.0 189.0
261.0 253.0
26.0 169.0
210.0 3.0
34.0 172.0
240.0 175.0
156.0 143.0
264.0 164.0
269.0 298.0
208.0 285.0
291.0 223.0
136.0 226.0
205.0 98.0
1.0 196.0
280.0 3.0
272.0 280.0
281.0 130.0
217.0 81.0
78.0 251.0
205.0 197.0
197.0 274.0
286.0 171.0
44.0 227.0
5.0 241.0
297.0 169.0
109.0 16.0
110.0 249.0
44.0 290.0
193.0 129.0
155.0 184.0
154.0 237.0
137.0 290.0
215.0 153.0
294.0 231.0
115.0 261.0
138.0 228.0
261.0 63.0
65.0 113.0
216.0 3.0
251.0 13.0
280.0 117.0
205.0 250.0
196.0 39.0
237.0 55.0
139.0 216.0
123.0 22.0
120.0 57.0
214.0 127.0
244.0 169.0
168.0 88.0
248.0 207.0
29.0 72.0
110.0 132.0
289.0 211.0
244.0 65.0
167.0 293.0
108.0 181.0
146.0 125.0
138.0 127.0
231.0 144.0
4.0 125.0
53.0 151.0
90.0 85.0
299.0 247.0
6.0 217.0
182.0 227.0
8.0 238.0
261.0 254.0
291.0 152.0
184.0 253.0
23.0 112.0
104.0 163.0
251.0 133.0
67.0 109.0
293.0 48.0
126.0 69.0
256.0 27.0
300.0 239.0
271.0 157.0
49.0 33.0
34.0 100.0
31.0 48.0
262.0 257.0
202.0 297.0
259.0 90.0
119.0 11.0
54.0 128.0
169.0 109.0
92.0 43.0
59.0 38.0
100.0 268.0
138.0 119.0
96.0 279.0
292.0 208.0
279.0 233.0
141.0 187.0
255.0 221.0
244.0 151.0
262.0 178.0
289.0 156.0
92.0 27.0
233.0 164.0
276.0 162.0
202.0 290.0
246.0 109.0
113.0 65.0
8.0 92.0
166.0 187.0
24.0 300.0
81.0 20.0
240.0 14.0
202.0 298.0
103.0 150.0
94.0 87.0
62.0 34.0
259.0 3.0
21.0 295.0
214.0 289.0
43.0 110.0
171.0 293.0
296.0 74.0
41.0 194.0
207.0 71.0
96.0 233.0
202.0 289.0
106.0 22.0
277.0 281.0
116.0 31.0
114.0 274.0
285.0 173.0
31.0 258.0
296.0 145.0
115.0 147.0
120.0 186.0
86.0 135.0
147.0 168.0
261.0 239.0
185.0 202.0
191.0 259.0
35.0 189.0
34.0 159.0
50.0 98.0
141.0 71.0
166.0 239.0
157.0 15.0
250.0 160.0
210.0 274.0
1.0 257.0
199.0 100.0
203.0 245.0
66.0 51.0
165.0 127.0
266.0 224.0
261.0 87.0
194.0 276.0
95.0 44.0
161.0 45.0
23.0 257.0
177.0 293.0
195.0 20.0
184.0 201.0
16.0 13.0
80.0 270.0
148.0 119.0
193.0 93.0
137.0 133.0
170.0 144.0
250.0 165.0
265.0 151.0
156.0 239.0
240.0 141.0
148.0 259.0
97.0 255.0
45.0 215.0
80.0 273.0
282.0 93.0
297.0 289.0
276.0 284.0
40.0 93.0
74.0 227.0
173.0 122.0
220.0 244.0
283.0 68.0
257.0 260.0
116.0 276.0
98.0 240.0
83.0 15.0
110.0 7.0
204.0 285.0
86.0 231.0
141.0 30.0
216.0 36.0
228.0 188.0
64.0 236.0
275.0 11.0
260.0 186.0
80.0 145.0
21.0 277.0
38.0 213.0
64.0 181.0
113.0 31.0
165.0 109.0
144.0 117.0
26.0 200.0
17.0 219.0
296.0 113.0
214.0 184.0
253.0 176.0
237.0 7.0
265.0 50.0
138.0 206.0
245.0 93.0
214.0 17.0
251.0 235.0
29.0 21.0
103.0 52.0
249.0 230.0
7.0 199.0
164.0 39.0
70.0 261.0
100.0 280.0
144.0 110.0
76.0 49.0
188.0 263.0
107.0 158.0
194.0 238.0
109.0 270.0
186.0 233.0
1.0 27.0
141.0 181.0
118.0 259.0
16.0 272.0
128.0 91.0
237.0 93.0
211.0 148.0
188.0 51.0
207.0 187.0
219.0 83.0
145.0 203.0
77.0 26.0
139.0 81.0
76.0 213.0
15.0 45.0
252.0 52.0
162.0 170.0
255.0 61.0
109.0 105.0
44.0 60.0
49.0 175.0
38.0 43.0
56.0 128.0
23.0 299.0
203.0 235.0
141.0 244.0
245.0 219.0
182.0 31.0
15.0 150.0
23.0 102.0
234.0 183.0
136.0 196.0
270.0 271.0
42.0 2.0
272.0 37.0
190.0 248.0
122.0 115.0
265.0 18.0
145.0 279.0
122.0 249.0
228.0 206.0
270.0 276.0
57.0 258.0
56.0 250.0
297.0 272.0
271.0 44.0
52.0 56.0
196.0 27.0
65.0 265.0
175.0 31.0
155.0 116.0
123.0 23.0
152.0 178.0
26.0 93.0
145.0 299.0
48.0 275.0
42.0 279.0
242.0 76.0
103.0 149.0
126.0 115.0
94.0 65.0
245.0 61.0
19.0 39.0
19.0 75.0
158.0 279.0
250.0 193.0
170.0 72.0
141.0 9.0
220.0 90.0
243.0 70.0
