126.0 42.0
126.0 45.0
125.0 48.0
124.0 51.0
123.0 54.0
121.0 57.0
119.0 59.0
117.0 61.0
114.0 63.0
112.0 65.0
109.0 66.0
106.0 67.0
103.0 67.0
99.0 67.0
96.0 67.0
93.0 66.0
90.0 65.0
88.0 63.0
85.0 61.0
83.0 59.0
81.0 57.0
79.0 54.0
78.0 51.0
77.0 48.0
76.0 45.0
76.0 42.0
76.0 39.0
77.0 36.0
78.0 33.0
79.0 30.0
81.0 27.0
83.0 25.0
85.0 23.0
88.0 21.0
90.0 19.0
93.0 18.0
96.0 17.0
99.0 17.0
103.0 17.0
106.0 17.0
109.0 18.0
112.0 19.0
114.0 21.0
117.0 23.0
119.0 25.0
121.0 27.0
123.0 30.0
124.0 33.0
125.0 36.0
126.0 39.0
89.0 184.0
95.0 203.0
136.0 188.0
204.0 163.0
82.0 67.0
148.0 9.0
209.0 273.0
156.0 133.0
99.0 41.0
61.0 7.0
52.0 226.0
189.0 34.0
28.0 231.0
224.0 178.0
258.0 30.0
132.0 86.0
243.0 184.0
262.0 72.0
175.0 261.0
1.0 181.0
254.0 246.0
177.0 269.0
291.0 191.0
70.0 143.0
123.0 173.0
208.0 204.0
242.0 157.0
88.0 154.0
156.0 211.0
78.0 106.0
