126.0 42.0
126.0 45.0
125.0 48.0
124.0 51.0
123.0 54.0
121.0 57.0
119.0 59.0
117.0 61.0
114.0 63.0
112.0 65.0
109.0 66.0
106.0 67.0
103.0 67.0
99.0 67.0
96.0 67.0
93.0 66.0
90.0 65.0
88.0 63.0
85.0 61.0
83.0 59.0
81.0 57.0
79.0 54.0
78.0 51.0
77.0 48.0
76.0 45.0
76.0 42.0
76.0 39.0
77.0 36.0
78.0 33.0
79.0 30.0
81.0 27.0
83.0 25.0
85.0 23.0
88.0 21.0
90.0 19.0
93.0 18.0
96.0 17.0
99.0 17.0
103.0 17.0
106.0 17.0
109.0 18.0
112.0 19.0
114.0 21.0
117.0 23.0
119.0 25.0
121.0 27.0
123.0 30.0
124.0 33.0
125.0 36.0
126.0 39.0
67.0 76.0
206.0 297.0
163.0 103.0
17.0 55.0
254.0 281.0
108.0 86.0
31.0 116.0
25.0 121.0
252.0 295.0
260.0 274.0
296.0 217.0
251.0 98.0
16.0 5.0
106.0 66.0
248.0 69.0
180.0 287.0
37.0 61.0
110.0 24.0
186.0 262.0
133.0 244.0
5.0 25.0
178.0 124.0
35.0 180.0
32.0 216.0
166.0 22.0
205.0 171.0
5.0 241.0
43.0 266.0
138.0 180.0
105.0 77.0
160.0 208.0
279.0 122.0
97.0 218.0
211.0 26.0
284.0 265.0
159.0 299.0
24.0 288.0
145.0 132.0
99.0 144.0
132.0 56.0
153.0 53.0
202.0 131.0
115.0 80.0
68.0 7.0
87.0 266.0
58.0 95.0
87.0 81.0
79.0 212.0
107.0 254.0
21.0 8.0
140.0 292.0
211.0 57.0
144.0 60.0
174.0 151.0
12.0 251.0
299.0 40.0
11.0 178.0
157.0 61.0
252.0 81.0
241.0 299.0
191.0 244.0
160.0 149.0
203.0 226.0
53.0 131.0
179.0 84.0
100.0 280.0
202.0 286.0
107.0 297.0
47.0 68.0
192.0 163.0
56.0 290.0
266.0 222.0
162.0 11.0
220.0 289.0
239.0 133.0
113.0 45.0
25.0 14.0
2.0 37.0
125.0 217.0
46.0 158.0
241.0 202.0
90.0 112.0
39.0 175.0
132.0 77.0
182.0 130.0
153.0 111.0
93.0 227.0
101.0 70.0
238.0 267.0
289.0 92.0
90.0 38.0
260.0 21.0
2.0 118.0
227.0 48.0
131.0 151.0
129.0 62.0
75.0 222.0
174.0 283.0
207.0 160.0
201.0 253.0
245.0 59.0
206.0 267.0
115.0 163.0
282.0 130.0
26.0 198.0
190.0 79.0
147.0 138.0
286.0 116.0
174.0 206.0
208.0 207.0
124.0 51.0
10.0 129.0
290.0 100.0
64.0 111.0
109.0 177.0
90.0 223.0
138.0 155.0
73.0 132.0
27.0 171.0
90.0 88.0
292.0 163.0
262.0 123.0
19.0 165.0
119.0 204.0
255.0 173.0
123.0 25.0
6.0 276.0
32.0 34.0
188.0 24.0
46.0 12.0
5.0 287.0
50.0 286.0
139.0 191.0
100.0 201.0
171.0 279.0
200.0 271.0
196.0 4.0
37.0 206.0
117.0 71.0
41.0 128.0
211.0 231.0
179.0 199.0
261.0 203.0
12.0 132.0
41.0 283.0
43.0 95.0
88.0 286.0
8.0 282.0
267.0 98.0
16.0 19.0
93.0 265.0
36.0 90.0
117.0 206.0
279.0 283.0
73.0 29.0
156.0 158.0
240.0 185.0
119.0 291.0
137.0 67.0
36.0 217.0
253.0 54.0
138.0 71.0
22.0 33.0
87.0 194.0
209.0 127.0
103.0 105.0
92.0 173.0
125.0 128.0
54.0 106.0
209.0 248.0
268.0 4.0
190.0 144.0
251.0 131.0
30.0 85.0
33.0 228.0
29.0 208.0
140.0 279.0
50.0 70.0
1.0 95.0
28.0 224.0
287.0 150.0
169.0 85.0
109.0 214.0
126.0 217.0
159.0 153.0
95.0 205.0
281.0 26.0
189.0 250.0
149.0 94.0
51.0 208.0
164.0 177.0
139.0 207.0
222.0 105.0
211.0 167.0
134.0 203.0
64.0 16.0
52.0 116.0
12.0 136.0
167.0 266.0
34.0 49.0
