126.0 42.0
126.0 45.0
125.0 48.0
124.0 51.0
123.0 54.0
121.0 57.0
119.0 59.0
117.0 61.0
114.0 63.0
112.0 65.0
109.0 66.0
106.0 67.0
103.0 67.0
99.0 67.0
96.0 67.0
93.0 66.0
90.0 65.0
88.0 63.0
85.0 61.0
83.0 59.0
81.0 57.0
79.0 54.0
78.0 51.0
77.0 48.0
76.0 45.0
76.0 42.0
76.0 39.0
77.0 36.0
78.0 33.0
79.0 30.0
81.0 27.0
83.0 25.0
85.0 23.0
88.0 21.0
90.0 19.0
93.0 18.0
96.0 17.0
99.0 17.0
103.0 17.0
106.0 17.0
109.0 18.0
112.0 19.0
114.0 21.0
117.0 23.0
119.0 25.0
121.0 27.0
123.0 30.0
124.0 33.0
125.0 36.0
126.0 39.0
87.0 153.0
64.0 266.0
161.0 64.0
157.0 39.0
182.0 130.0
281.0 223.0
272.0 12.0
260.0 216.0
39.0 6.0
153.0 58.0
88.0 37.0
120.0 111.0
231.0 56.0
8.0 223.0
10.0 245.0
145.0 183.0
139.0 108.0
65.0 165.0
198.0 181.0
64.0 178.0
2.0 113.0
246.0 23.0
49.0 61.0
235.0 278.0
200.0 230.0
78.0 218.0
255.0 38.0
286.0 211.0
8.0 102.0
272.0 152.0
63.0 94.0
29.0 115.0
156.0 287.0
142.0 210.0
211.0 253.0
295.0 247.0
247.0 11.0
270.0 267.0
226.0 68.0
151.0 126.0
206.0 115.0
249.0 121.0
94.0 114.0
105.0 47.0
175.0 157.0
38.0 194.0
204.0 141.0
150.0 159.0
94.0 198.0
192.0 56.0
89.0 293.0
164.0 197.0
73.0 23.0
287.0 271.0
289.0 176.0
166.0 289.0
130.0 195.0
150.0 23.0
39.0 285.0
253.0 99.0
63.0 45.0
241.0 14.0
104.0 76.0
71.0 132.0
62.0 248.0
23.0 10.0
90.0 215.0
146.0 217.0
124.0 249.0
224.0 150.0
113.0 198.0
196.0 63.0
85.0 34.0
287.0 285.0
183.0 109.0
217.0 261.0
204.0 2.0
260.0 132.0
226.0 10.0
1.0 235.0
192.0 235.0
86.0 30.0
287.0 52.0
166.0 39.0
237.0 20.0
51.0 57.0
97.0 47.0
87.0 9.0
246.0 147.0
161.0 283.0
191.0 222.0
296.0 199.0
185.0 94.0
237.0 203.0
122.0 101.0
268.0 82.0
47.0 193.0
231.0 111.0
38.0 145.0
130.0 164.0
